gp_id,gp_name,lang_name
5242,Sarapur,ಸಾರಾಪೂರ
5243,Saraswathipura,ಸರಸ್ವತೀಪುರ
5244,Saraswatipura,ಸರಸ್ವತೀಪುರ
5245,Sarathi,ಸಾರಥಿ
5246,Sarjapur,ಸರ್ಜಾಪುರ
5247,Sarjapura,ಸರ್ಜಾಪುರ
5248,Sarsamba,ಸರಸಂಬಾ
5249,Sarthavalli,ಸಾರ್ಥವಳ್ಳಿ
5250,Sarwad,ಸಾರವಾಡ
5251,Sasalakunte,ಸಾಸಲುಕುಂಟೆ
5252,Sasalatti,ಸಸಾಲಟ್ಟಿ
5253,Sasalu,ಸಾಸಲು
5254,Sasasnur,ಸಾಸನೂರ
5255,Sastapur,ಸಸ್ತಾಪೂರ
5256,Sasvehalli,ಸಾಸ್ವೆಹಳ್ಳಿ
5256,Sasvehalli,ಸಾಸ್ವೆಹಳ್ಳಿ
5257,Saswihalli,ಸಾಸ್ವಿಹಳ್ಳಿ
5258,Satenhalli,ಸಾತೇನಹಳ್ಳಿ
5259,Sathanooru,ಸಾತನೂರು
5260,Sathanur,ಸಾತನೂರು
5261,Sathanuru,ಸಾತನೂರು
5262,Sathegala,ಸತ್ತೆಗಾಲ
5263,Sathenahally,ಸಾತೇನಹಳ್ಳಿ
5264,Sathihal,ಸಾತಿಹಾಳ
5265,Satnoor,ಸಾತನೂರ
5266,Satti,ಸತ್ತಿ
5267,Sattigeri,ಸತ್ತಿಗೇರಿ
5268,Sattihalli,ಸತ್ತೀಹಳ್ಳಿ
5269,Satyamangala,ಸತ್ಯಮಂಗಲ
5270,Saushi,ಸಂಶಿ
5271,Savadi,ಸವದಿ
5272,Savalagi,ಸಾವಳಗಿ
5273,Savalagi b,ಸಾವಳಗಿ
5274,Savalanga,ಸೌಳಂಗ
5275,Savanuru,ಸವಣೂರು
5276,Savasagi,ಸಾಂವಸಗಿ
5277,Savasihally,ಸವಾಸೀಹಳ್ಳಿ
5278,Savasuddi,ಸವಸುದ್ದಿ
5279,Savve mala,ಸವ್ವೆ
5280,Sawaleshwar,ಸಾವಳೆಶ್ವರ
5281,Scc-shimoga,"ಯಸ್,ಸಿಸಿ ಶಿವಮೊಗ್ಗ"
5282,Sedam,ಸೇಡಂ
5283,Sedam town,ಸೇಡಂ ನಗರ
5284,Sedol,ಸೆಡೋಳಾ
5285,Seebi,ಸೀಬಿ
5286,Seebi agrahara,ಸೀಬಿಅಗ್ರಹಾರ
5287,Seege,ಸೀಗೆ
5288,Seegekuppe,ಸೀಗೆಕುಪ್ಪೆ
5289,Seethakallu,ಸೀತಕಲ್ಲು
5290,Seetharamathanda,ಸೀತಾರಾಮತಾಂಡ
5291,Seethi,ಸೀತಿ
5292,Seethooru,ಸಾಲೆತ್ತೂರು
5293,Segunashi,ಶೇಗುಣಶಿ
5294,Settihalli,ಶೆಟ್ಟಿಹಳ್ಳಿ
5295,Shadipur,ಶಾದಿಪೂರ
5296,Shaemanewadi,ಶಮನೇವಾಡಿ
5297,Shah bandar,ಶಹಾಬಂದರ
5298,Shahabad,ಬಾಡ
5299,Shakawadi,ಶಾಖವಾದಿ
5300,Shakunavalli,ಶಕುನವಳ್ಳಿ
5301,Shalavadi,ಆಡಿ
5302,Shampura,ಶ್ಯಾಂಪುರ
5303,Shanegere,ಶ್ಯಾನೇಗೆರೆ
5304,Shanivarsanthe,ಶನಿವಾರಸಂತೆ
5305,Shankaranahally,ಶಂಕರನಹಳ್ಳಿ
5306,Shankaranarayana,ಶಂಕರನಾರಾಯಣ
5307,Shantagiri,ಶಾಂತಗೇರಿ
5308,Shanthalli,ಶಾಂತಳ್ಳಿ
5309,Shanthe shivara,ಸಂತೆಶಿವರ
5310,Shanthi pura,ಶಾಂತಿಪುರ
5311,Shanthigrama,ಶಾಂತಿಗ್ರಾಮ
5312,Shanuvalli,ಶಾನುವಳ್ಳಿ
5313,Shapur,ಶಾಪೂರ
5314,Sharanasirasagi,ಶರಣ ಸಿರಸಗಿ
5315,Shedabal,ಶೇಡಬಾಳ್
5316,Shedgaru,ಶೇಡ್ಗಾರು
5317,Sheegavalu,ಶೀಗವಾಳು
5318,Sheegehally(gp),ಶೀಗೇಹಳ್ಳಿ (ಜಿಪಿ)
5319,Sheelanere,ಶೀಳನೆರೆ
5320,Shembelli,ಶೆಂಬೆಳ್ಳಿ
5321,Shendur,ಶೆಂಡೂರ
5322,Sherewad,ಶರೇವಾಡ
5323,Shetageri,ಶೆಟಗೇರಿ
5324,Shettahally,ಶೆಟ್ಟಹಳ್ಳಿ
5325,Shettalli,ಶೆಟ್ಟಳ್ಳಿ
5326,Shettihalli,ಶೆಟ್ಟಿಹಳ್ಳಿ
5327,Shettihally,ಶೆಟ್ಟಿಹಳ್ಳಿ
5328,Shettikere,ಶೆಟ್ಟಿಕೆರೆ
5329,Shettygondanahalli,ಶೆಟ್ಟಿಗೊಂಡನಹಳ್ಳಿ
5330,Shiavapura,ಶಿವಪುರ
5331,Shibaje,ಶಿಬಾಜೆ
5332,Shidenur,ಶಿಡೇನೂರ
5333,Shigga,ಶಿಗ್ಗಾ
5334,Shiggaon tmc,ಶಿಗ್ಗಾ
5335,Shigli,ಶಿಗ್ಲಿ
5336,Shikkeri,ಶಿಕ್ಕೇರಿ
5337,Shiltibhavi,ಶಿಲ್ತಿಭಾವಿ
5338,Shindana pura,ಶಿಂಡನಪುರ
5339,Shindikurbet,ಶಿಂಧಿಕುರಬೇಟ
5340,Shindogi,ಶಿಂದೋಗಿ
5341,Shindoli,ಶಿಂಧೊಳ್ಳಿ
5342,Shingargaon,ಶಿಂಗರಗಾವ್‌
5343,Shingatalur,ಶಿಂಗಟಾಲೂರು
5344,Shiradawad,ಶಿರದವಾಡ
5345,Shirady,ಶಿರಾಡಿ
5346,Shiragaon,ಶಿರಗಾಂವ
5347,Shiraguppi,ಶಿರಗುಪ್ಪಿ
5348,Shiragur,ಶಿರಗೂರ
5349,Shirahatti,ಶಿರಹಟ್ಟಿ
5350,Shirakol,ಶಿರಕೋಳ
5351,Shiralagi,ಶಿರಳಗಿ
5352,Shirali,ಶಿರಾಲಿ
5353,Shiramagondanahalli,ಶಿರಮಗೊಂಡನಹಳ್ಳಿ
5354,Shiravanthe,ಶಿರವಂತೆ
5355,Shirawada,ಇರಾ
5356,Shirbadagi,ಶಿರಬಡಗಿ
5357,Shirgambi,ಶಿರಗಂಬಿ
5358,Shirgod,ಶಿರಗೋಡ
5359,Shiriyara,ಶಿರಿಯಾರ
5360,Shirlalu,ಶಿರ್ಲಾಲು
5361,Shirmalli,ಮಳ್ಳಿ
5362,Shirol,ಶಿರೋಳ
5363,Shiroli,ಶಿರೋಲಿ
5364,Shirolli,ಶಿರೋಳ್ಳಿ
5365,Shiroor,ಶಿರೂರು
5366,Shirthady,ಶಿರ್ತಾಡಿ
5367,Shirur,ಶಿರೂರ
5368,Shiruru,ಶಿರೂರ
5369,Shirva,ಶಿರ್ವ
5370,Shirwal,ಶಿರಾಲಿ
5371,Shishila,ಶಿಶಿಲ
5372,Shishuvinhal,ಶಿಶುವಿನಾಳ
5373,Shishvihalli,ಶಿಶ್ವಿನಹಳ್ಳಿ
5374,Shivaganga,ಶಿವಗಂಗ
5375,Shivagange,ಶಿವಗಂಗೆ
5376,Shivakote,ಶಿವಕೋಟೆ
5377,Shivalli,ಶಿವಳ್ಳಿ
5378,Shivalli (mandya ),ಶಿವಳ್ಳಿ
5379,Shivanagi,ಶಿವಣಗಿ
5380,Shivanahalli,ಶಿವನಹಳ್ಳಿ
5381,Shivanapura,ಶಿವನಾಪುರ
5382,Shivani,ಶಿವನಿ
5383,Shivapur,ಶಿವಪೂರ
5384,Shivapur (h),ಶಿವಾಪೂರ(ಹ)
5385,Shivapura,ಶಿವಪುರ
5386,Shivapura (mandya),ಶಿವಪುರ
5387,Shivarapatna,ಶಿವಾರಪಟ್ಟಣ
5388,Shrikanthapura,ಶ್ರೀಕಂಠಪುರ
5389,Shurpali,ಶೂರ್ಪಾಲಿ
5390,Shuseelanagara,ಸುಶೀಲನಗರ
5391,Shyagale,ಶ್ಯಾಗಲೆ
5392,Shyanubhoganahalli,ಶ್ಯಾನುಬೋಗನಹಳ್ಳಿ
5393,Shygya,ಶಾಗ್ಯ
5394,Siddaiahanapura,ಸಿದ್ದಯ್ಯನಪುರ
5395,Siddalingapura,ಸಿದ್ದಲಿಂಗಪುರ
5396,Siddammanahalli,ಸಿದ್ದಮ್ಮನಹಳ್ಳಿ
5397,Siddanahosahalli,ಸಿದ್ದನಹೊಸಹಳ್ಳಿ
5398,Siddanamatha,ಸಿದ್ದನಮಠ
5399,Siddanath rc,ಸಿದ್ಧನಾಥ ಆರ್.ಸಿ.
5400,Siddapura (kpl),ಸಿದ್ದಾಪೂರ
5401,Siddapura (m),ಸಿದ್ದಾಪೂರ
5402,Siddarahalli,ಸಿದ್ಧರಹಳ್ಳಿ
5403,Siddeshwar,ಸಿದ್ದೇಶ್ವರ
5404,Siddeswaranadurga,ಸಿದ್ದೇಶ್ವರನದುರ್ಗ
5405,Siddewadi,ಸಿದ್ದೇವಾಡಿ
5406,Sidiginamola,ಸಿಡಿಗಿನಮೊಳ
5407,Sidlaghatta town,ನಿಡಘಟ್ಟ
5408,Sidlipura,ಸಿದ್ಲೀಪುರ
5409,Sidnal,ಸಿದ್ನಾಳ
5410,Sigihalli shingapur plot,ಶೀಗಿಹಳ್ಳಿ ಸಿಂಗಪುರ ಪ್ಲಾಟ್
5411,Simikeri,ಸೀಮಿಕೇರಿ
5412,Sindagi,ಇಂದರಗಿ
5413,Sindanamadu,ಸಿಂದನಮಡು
5414,Sindhankera,ಸಿಂಧನಕೇರಾ
5416,Sindigere,ಸಿಂಧಿಗೆರೆ
5417,Sindigeri,ಸಿಂದಿಗೇರಿ
5418,Sindol,ಸಿಂದೋಲ
5419,Sindughatta,ಸಿಂಧಘಟ್ಟ
5420,Sinduvalli,ಸಿಂಧುವಳ್ಳಿ
5420,Sinduvalli,ಸಿಂಧುವಳ್ಳಿ
5421,Singanahalli,ಸಿಂಗನಹಳ್ಳಿ
5422,Singanalluru,ಸಿನಗಾನಲ್ಲೂರು
5423,Singanamane,ಸಿಂಗನಮನೆ
5424,Singanayakanahalli,ಸಿಂಗನಾಯಕನಹಳ್ಳಿ
5425,Singanodi,ಸಿಂಗನೋಡಿ
5426,Singara marana halli,ಸಿಂಗರಮಾರನಹಳ್ಳಿ
5427,Singarajapura,ರಾಜಾಪೂರ
5428,Singatagere,ಸಿಂಗಟಗೆರೆ
5429,Singinabidare,ಬಿದರೆ
5430,Singrihalli,ಶಿಂಗ್ರಿಹಳ್ಳಿ
5431,Sira city municipal,ಇರಾ
5432,Sirangala,ಶಿರಂಗಾಲ
5433,Sirasyad,ಇರಾ
5434,Siravase,ಶಿರವಾಸೆ
5435,Sirigere,ಸಿರಿಗೆರೆ
5436,Sirigeri,ಸಿರಿಗೇರಿ
5437,Sirivara,ಸಿರಿವಾರ
5438,Sirsangi,ಶಿರಸಂಗಿ
5439,Sirsi,ಸಿರ್ಸಿ (ಎ)
5440,Sirsi (a),ಸಿರ್ಸಿ (ಎ)
5441,Sirwar,ಮಾಡಸಿರವಾರ
5442,Sitalgera,ಸಿತಾಳಗೇರಾ
5443,Sivapura,ಶಿವಪುರ
5444,Sogala,ಸೋಗಾಲ
5445,Sogane,ಸೋಗಾನೆ
5446,Sogi,ಸೋಗಿ
5447,Sokke,ಸೊಕ್ಕೆ
5448,Soladevanahalli,ಸೋಲದೇವನಹಳ್ಳಿ
5449,Sollapur,ಸೋಲ್ಲಾಪುರ
5450,Sollapura,ಸೊಲ್ಲಾಪುರ
5451,Soluru,ಸೋಲೂರು
5452,Somaguddu,ಸೋಮಗುದ್ದು
5453,Somahalli,ಸೋಮಹಳ್ಲಿ
5454,Somalapur,ಸೋಮಲಾಪುರ
5455,Somalapura,ಸೋಮ್ಲಾಪುರ
5456,Somana hally,ಸೋಮನಹಳ್ಳಿ
5456,Somana hally,ಸೋಮನಹಳ್ಳಿ
5457,Somanahalli,ಸೋಮನಹಳ್ಳಿ
5458,Somanathapura,ಸೋಮನಾಥಪುರ
5459,Somasagar,ಸೋಮಸಾಗರ
5460,Somasamudra,ಸೋಮಸಮುದ್ರ
5461,Somashettyhalli,ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ
5462,Somaswarapura,ಪುರ
5463,Somayajalapalli,ಸೋಮಯಾಜಲಪಲ್ಲಿ
5464,Somedyapanahalli,ಸೋಮದ್ಯಾಪನಹಳ್ಳಿ
5465,Somenahalli,ಸೋವೇನಹಳ್ಳಿ
5466,Someshwara,ಸೋಮೆಶ್ವರ
5467,Sompura,ಸೋಂಪುರ
5468,Somwarpet,ಸೋಮವಾರಪೇಟೆ
5469,Sonal,ಸೋನಾಳಾ
5470,Sonale,ಸೊನಲೆ
5471,Sonda,ಸೋಂದಾ
5472,Sondekola,ಸೊಂಡೇಕೊಳ
5473,Sondekoppa,ಸೊಂಡೆಕೊಪ್ಪ
5474,Sonna,ಸೊನ್ನ
5475,Sonna 17,ಸೊನ್ನ
5476,Sonnaganahalli,ಸೊನ್ನ
5477,Sonnapanahalli,ಸೊಣ್ಣಪ್ಪನಹಳ್ಳಿ
5478,Sonnavadi,ಸೊನ್ನವಾಡಿ
5479,Sonnehalli,ಸೊನ್ನ
5480,Sonth,ಸೊಂತ
5481,Soolikunte,ಸೂಲಿಕುಂಟೆ
5482,Soonagahally,ಸೊನಗಾನಹಳ್ಳಿ
5483,Sooragondanahalli,ಸೂರಗೊಂಡನಹಳ್ಳಿ
5484,Soorinje,ಸೂರಿಂಜೆ
5485,Soppadla,ಸೊಪ್ಪಡ್ಲ
5486,Soppinahosalli,ಸೊಪ್ಪಿನಹೊಸಳ್ಳಿ
5487,Soragaon,ಶಿರಗಾಂವ
5488,Soratur,ಸೂರಟೂರ
5489,Soraturu,ಸೂರಟೂರ
5490,Soravanahalli,ಸೊರವನಹಳ್ಳಿ
5491,Sorekunte,ಸೋರೆಕುಂಟೆ
5492,Sosale,ಸೋಸಲೆ
5493,Soundalga,ಸೌಂದಲಗಾ
5494,Soundatti,ಸೌದತ್ತಿ
5495,Sovanikoppa,ಕೊಪ್ಪ
5496,Sovenahalli,ಸೋವೇನಹಳ್ಳಿ
5497,Sravanabelagola,ಬೆಳಗೊಳ
5498,Sravanur,ಆಣೂರು
5499,Srichand,ಶ್ರಿಚಂದ
5500,Sridharagadda,ಶ್ರೀಧರಗಡ್ಡ
5501,Srigiripura,ಶ್ರೀಗಿರಿಪುರ
5502,Srimandal,ಶ್ರೀಮಂಡಲ
5503,Srimangala,ಶ್ರೀಮಂಗಲ
5504,Srinivas saradagi,ಶ್ರೀನಿವಾಸ ಸರಡಗಿ
5505,Srinivasapura,ಪುರ
5506,Srinivasasandra,ಶ್ರೀನಿವಾಸಸಂದ್ರ
5507,Srinivaspur,ಶ್ರೀನಿವಾಸಪುರ
5508,Sriramanagar,ಶ್ರೀರಾಮನಗರ
5509,Srirampura,ಶ್ರೀರಾಂಪುರ
5510,Srirangapatna town,ಇರಾ
5511,Subrahmanya,ಸುಬ್ರಹ್ಮಣ್ಯ
5512,Subramanyapuram,ಪುರ
5513,Sudambi,ಸೂಡಂಬಿ
5514,Sudi,ಸೂಡಿ
5515,Sugavi,ಸುಗಾವಿ
5516,Sugganahalli,ಸುಗ್ಗನಹಳ್ಳಿ
5517,Suggenahalli,ಸುಗ್ಗೇನಹಳ್ಳಿ
5518,Sughathan,ಸುಂಗಠಾಣ
5519,Sugoor,ಸೂಗೂರು
5520,Sugutur,ಸುಗಟೂರು
5521,Sujjalooru,ಆಲೂರ
5522,Suladahalli,ಸೋಲದಹಳ್ಳಿ
5523,Sulagodu,ಸುಳುಗೋಡು
5524,Suldhal,ಸುಲಧಾಳ
5525,Sulebhavi,ಸುಳೇಬಾವಿ
5526,Sulekal,ಸೂಳೆಕಲ್‌
5527,Sulepeth,ಸುಲೇಪೇಟ
5528,Suleripalya,ಪಾಳ್ಯ
5529,Sulga u,ಸುಳಗಾ(ಉ)
5530,Sulga y.,ಸುಳಗಾ(ವಾಯ್‌)
5531,Sulibele,ಸೂಲಿಬೆಲೆ
5532,Sulikatti,ಸೂಳಿಕಟ್ಟಿ
5533,Sulikere,ಕೆರೆ
5534,Sulikeri,ಸೂಳಿಕೇರಿ
5535,Sulkeri,ಸುಲ್ಕೇರಿ
5536,Sulla,ಸುಳ್ಳ
5537,Sulleri,ಸುಳ್ಳೇರಿ
5538,Sullia town panchayath,ಸುಳ್ಯ
5539,Sultanabad,ಸುಲ್ತಾನಾಬಾದ
5540,Sultanpur,ಸುಲ್ತಾನಪುರ
5541,Sulur,ಸುಲೂರ್
5542,Sunadholi,ಸುಣಧೋಳಿ
5543,Sunag,ಸುನಗ
5544,Sundahally,ಸುಂಡ ಹಳ್ಳಿ
5545,Sundarapalya,ಸುಂದರಪಾಳ್ಯ
5546,Sundhal,ಸುಂದಾಳ
5547,Sunkalbidri,ಸುಣಕಲ್ಲಬಿದರಿ
5548,Sunkasala,ಸುಂಕಸಾಳ
5549,Sunkasale,ಸುಂಕಸಾಲೆ
5550,Sunkathonnuru,ಸುಂಕಾತೊಣ್ಣೂರು
5551,Sunkeshwer,ಸುಂಕೇಶ್ವರ
5552,Sunnadahalli,ಸುಣ್ಣದಹಳ್ಳಿ
5553,Sunnadakoppa,ಸುಣ್ಣದಕೊಪ್ಪ
5554,Sunnal,ಸುನ್ನಾಳ
5555,Sunticoppa,ಸುಂಠಿಕೊಪ್ಪ
5556,Suntnoor,ಸುಂಟನೂರ
5557,Suragajakana halli,ಸುರಗಜಕ್ಕನಹಳ್ಳಿ
5558,Surahonne,ಸುರಹೊನ್ನೆ
5559,Suranagi,ಸೂರಣಗಿ
5560,Surashittikoppa,ಸೂರಶೆಟ್ಟಿಕೊಪ್ಪ
5561,Sureban,ಸುರೇಬಾನ
5562,Surkod,ಸುರಕೋಡ
5563,Surleshwar,ಸುರಳೇಶ್ವರ
5564,Sutagatti,ಸುತಗಟ್ಟಿ
5564,Sutagatti,ಸುತಗಟ್ಟಿ
5565,Sutagundar,ಸುತಗುಂಡಾರ
5566,Suttakoti,ಸುತ್ತಕೋಟಿ
5567,Suttatti,ಸುಟ್ಟಟ್ಟಿ
5568,Sutturu,ಮುತ್ತೂರು
5569,Swandenahalli,ಸ್ವಾಂದೇನಹಳ್ಳಿ
5570,Syadguppi,ಶಾಡಗುಪ್ಪಿ
5571,Syderakallahalli,ಸೈದರಕಲ್ಲಹಳ್ಳಿ
5572,Syduru,ಸೈದೂರು
5573,T dasara halli cmc,ಕೊಡಿಗೇ ಹಳ್ಳಿ
5574,T doddapura,ಟಿ.ದೊಡ್ಡಪುರ
5575,T gollahalli,ಟಿ.ಗೊಲ್ಲಹಳ್ಳಿ
5576,T gopagondanahalli,ಟಿ.ಗೋಪಗೊಂಡನಹಳ್ಳಿ
5577,T honnihalli,ಹೊನ್ನಿಹಾಳ
5578,T hosahalli,ಟಿ.ಹೊಸಹಳ್ಳಿ
5579,T kurahatti,ಕುರಹಟ್ಟಿ
5580,T m c bhatkal,ಟಿ. ಬೇಗೂರು
5581,T n pura,ಪುರ
5582,T. Beguru,ಟಿ. ಬೇಗೂರು
5583,T. Bekuppe,ಟಿ ಬೇಕುಪ್ಪೆ
5584,T. Hosahalli,ಟಿ.ಹೊಸಹಳ್ಳಿ
5585,T. Shettigeri,ಟಿ. ಶೆಟ್ಟಿಗೇರಿ
5586,T. Wadagera,ಟಿ. ವಡೆಗೇರಾ
5587,T.kakepura,ಪುರ
5588,T.m.hosuru,ಹೊಸೂರ
5589,T.n.kote,ಕೋಟ
5590,T.nulenuru,ಟಿ.ನುಲೇನೂರು
5591,Tadagani,ತಡಗಣಿ
5592,Tadahal,ತಡಹಾಳ
5593,Tadakanalli,ತಡಕನಹಳ್ಳಿ
5594,Tadakod,ತಡಕೋಡ
5595,Tadas,ತಡಸ್‌
5595,Tadas,ತಡಸ್‌
5596,Tadasa,ತಡಸ
5597,Tadaslur,ತಡಸಲೂರ
5598,Tadawalaga,ತಡವಲಗಾ
5599,Tadibidi,ತಡಬಿಡಿ
5600,Tadkal,ತಡಕಲ್‌
5601,Tadola,ತಡೋಳಾ
5602,Tagaduru,ತಗಡೂರು
5603,Tagarapura,ಟಗರಪುರ
5604,Tajpur h,ತಾಜಪುರ(H)
5605,Tajsulatanpur,ತಾಜಸುಲ್ತಾನಪೂರ
5606,Takkalaki,ಟಕ್ಕಳಕಿ
5607,Talagadde,ತಲಗಡ್ಡೆ
5608,Talaguppa,ತಾಳಗುಪ್ಪ
5609,Talak,ತಳಕಟ್ನಾಳ
5610,Talakatnal,ತಳಕಟ್ನಾಳ
5611,Talakeri,ತಾಳಕೇರಿ
5612,Talalur,ತಳಲೂರು
5613,Talapady,ತಲಪಾಡಿ
5614,Talavata,ತಲವಾಟ
5615,Talekhan,ತಲೇಖಾನ
5616,Talewad,ತಳೇವಾಡ
5617,Talikatte,ತಾಳಿಕಟ್ಟೆ
5618,Talikoti,ಕೋಟ
5619,Talkal,ತಳಕಲ್ಲ
5620,Talkere,ಕೆರೆ
5621,Tallur,ತಲ್ಲೂರ
5622,Talmadgi,ತಾಳಮಡಗಿ
5623,Talmari,ತಲಮಾರಿ
5624,Talur,ತಾಳೂರು
5625,Taluru,ತಾಳೂರು
5626,Taluvagera,ತಳುವಗೇರಾ
5627,Talwad (k),ತಳವಾಡ (ಕೆ)
5628,Talya,ತಾಳ್ಯ
5629,Tamba,ತಾಂಬಾ
5630,Tambur,ತಂಬೂರ
5631,Tandagundi,ತಂಡಾಗುಂಡಿ
5632,Tandre,ತಂದ್ರೆ
5633,Tangadagi,ತಂಗಡಗಿ
5634,Tangadi,ತಂಗಡಿ
5635,Tangali,ತಂಗಲಿ
5636,Taralaghatta,ತರಲಘಟ್ಟ
5637,Tarehalli kansur,ತಾರೇಹಳ್ಳಿ ಕಾನಸೂರ
5638,Targod,ತರಗೋಡು
5639,Tarihal,ತಾರೀಹಾಳ
5640,Tarikere town panchayat,ಕೆರೆ
5641,Tarikoppa,ತಾರಿಕೊಪ್ಪ
5642,Tattigeri,ತಟ್ಟಿಗೇರಿ
5643,Tatturu,ತತ್ತೂರು
5644,Tatwanagi,ತತ್ವಣಗಿ
5645,Tavag,ತವಗ
5646,Tavanandi,ತವನಂದಿ
5647,Tavarageri,ತಾವರಗೇರಿ
5648,Tavaraghatta,ತಾವರಘಟ್ಟ
5649,Tavaragi,ತಾವರಗಿ
5650,Tavaregera,ಕಲ್ ತಾವರಗೇರಾ
5651,Tavarekere,ತಾವರೆಕೆರೆ
5652,Tavarmellahalli,ತವರಮೆಳ್ಳಿಹಳ್ಳಿ
5653,Teggi,ತೆಗ್ಗಿ
5654,Teggihal,ತೆಗ್ಗಿಹಾಳ
5655,Teggihalli,ತೆಗ್ಗಿಹಳ್ಳಿ
5656,Tegur,ತೇಗೂರು
5657,Tekal,ತೇಕಲವಟ್ಟಿ
5658,Telagi,ತೆಲಗಿ
5659,Telagunda,ತೆಲಗುಂದ
5660,Telgaon,ತೇಲಗಾಂವ್‌
5661,Teligi,ತೆಲಗಿ
5662,Telkur,ತೆಲಕೂರ
5663,Tellur,ತೇಲ್ಲೂರ
5664,Telsang,ತೆಲಸಂಗ
5665,Tengali,ಟೆಂಗಳಿ
5666,Tenihalla,ತೆನಿಹಳ್ಳಿ
5667,Teragau,ತೆರೆಗೂ
5668,Terakanambi,ತೆರಕಣಾಂಬಿ
5669,Thadagavadi,ತಡಗವಾಡಿ
5670,Thadakaluru,ಆಲೂರು
5671,Thadasooru,ತಡಸೂರು
5672,Thadigol,ತಾಡಿಗೋಳ್
5673,Thagachagere,ತಗಚಗೆರೆ
5674,Thagadur,ತಗಡೂರು
5675,Thaggahally,ತಗ್ಗಹಳ್ಳಿ
5676,Thaggahally (madduru),ತಗ್ಗಹಳ್ಳಿ
5677,Thaggikuppe,ತಗ್ಗೀಕುಪ್ಪೆ
5678,Thala kadu,ತಲಕಾಡು
5679,Thalagavadi,ತಳಗವಾದಿ
5680,Thalagavara,ತಳಗವಾರ
5681,Thalagunda,ತಾಳಗುಂದ
5682,Thalakayalabetta,ತಲಕಾಯಲಬೆಟ್ಟ
5683,Thalihalli,ತಳಿಹಳ್ಳ
5684,Thalluru,ತಲ್ಲೂರು
5685,Thambrahalli,ತಂಬ್ರಹಳ್ಳಿ
5686,Thammadihalli,ತಮ್ಮಡಿಹಳ್ಳಿ
5687,Thammenahalli,ತಮ್ಮೇನಹಳ್ಳಿ
5688,Thanagundi,ತಂಡಾಗುಂಡಿ
5689,Thandaga,ತಂಡಗ
5690,Thandava pura,ತಾಂಡವಪುರ
5691,Thanigere,ತಣಿಗೆರೆ
5692,Thannirupantha,ತಣ್ಣೀರುಪಂತ
5693,Thappanahalli,ತೊಪ್ಪನಹಳ್ಳಿ
5694,Tharalu,ತರಳು
5695,Tharanagara,ತಾರಾನಗರ
5696,Tharedakuppe,ತೆರೇದಕುಪ್ಪೆ
5697,Tharidal,ತರಿಧಾಳು
5698,Tharuru,ತರೂರು
5699,Tharuve,ತರುವೆ
5700,Thattakere,ಕೆರೆ
5701,Thattekere,ತಟ್ಟೆಕೆರೆ
5702,Thavarekere,ತಾವರೆಕೆರೆ
5703,Thayalur,ತಾಯಲೂರು
5704,Thayur,ತಾಯೂರು
5705,Theerthapura,ತೀರ್ಥಾಪುರ
5706,Thegur,ತೇಗೂರು
5707,Thejuru,ತೇಜೂರು
5708,Thekalavatti,ತೇಕಲವಟ್ಟಿ
5709,Thekatte,ತೆಕ್ಕಟ್ಟೆ
5710,Thekkar,ತೆಕ್ಕಾರು
5711,Thellanuru,ತೆಳ್ಳನೂರು
5712,Thendekere,ತೆಂಡೇಕೆರೆ
5713,Thenka,ತೆಂಕ
5714,Thenkamijar,ತೆಂಕಮಿಜಾರು
5715,Thenkanidiyur,ತೆಂಕ
5716,Thetha,ತೀತಾ
5717,Thigada,ತಿಗಡ
5718,Thimampalli,ತಿಮ್ಮಂಪಲ್ಲಿ
5719,Thimlapura,ತಿಮ್ಲಾಪುರ
5720,Thimmalapura,ತಿಮ್ಲಾಪುರ
5721,Thimmanahalli,ತಿಮ್ಮನಹಳ್ಳಿ
5722,Thimmanayakanahalli,ತಿಮ್ಮನಾಯಕನಹಳ್ಲಿ
5723,Thimmappanahalli,ತಿಮ್ಮಪ್ಪಯ್ಯನಹಳ್ಳಿ
5724,Thimmarajanahalli,ತಿಮ್ಮರಾಜನಹಳ್ಳಿ
5725,Thimmarajapura,ರಾಜಾಪೂರ
5726,Thimmaravuthanahalli,ತಿಮ್ಮರಾವುತನಹಳ್ಳಿ
5727,Thippagondanahalli,ತಿಪ್ಪಗೊಂಡನಹಳ್ಳಿ
5728,Thippanahalli,ತಿಪ್ಪೇನ ಹಳ್ಳಿ
5729,Thippasandra,ತಿಪ್ಪಸಂದ್ರ
5730,Thippuru,ತಿಪ್ಪೂರು
5731,Thirthamatturu,ಮತ್ತೂರು
5732,Thiruvani,ತಿರುಮಣಿ
5733,Thithimathi,ತಿತಿಮತಿ
5734,Thittamaranahalli,ತಿಟ್ಟಮಾರನಹಳ್ಳಿ
5735,Thogarihankallu,ತೊಗರಿಹಂಕಲ್‌
5736,Thogarikatte,ತೊಗರಿಕಟ್ಟೆ
5737,Thogarsi,ತೊಗರ್ಸಿ
5738,Thokasandra,ತೋಕಸಂದ್ರ
5739,Tholahunse,ತೋಳಹುಣಸೆ
5740,Tholalu,ತೊಳಲು
5741,Tholapalli,ತೋಳ್ಳಪಲ್ಲಿ
5742,Tholur shettalli,ತೋಳೂರು ಶೆಟ್ಟಳ್ಳಿ
