GP CODE,GP NAME ,SCHCD,SCHNAME
211503001,Badakerejang,21150300203,Sudarshanpur PS
211503001,Badakerejang,21150300401,Jamunda UPS
211503001,Badakerejang,21150300501,Jamunda Jungle PS
211503001,Badakerejang,21150300601,Paripara PUPS
211503001,Badakerejang,21150300707,SANA JAMUNDA  PROJECT PS
211503002,Balaramprasad,21150300902,Balaramprasad HS
211503002,Balaramprasad,21150300903,Balaramprasad UPS
211503002,Balaramprasad,21150300904,Kainfuliasahi PS
211503002,Balaramprasad,21150300905,Kendupatana PS
211503002,Balaramprasad,21150300906,Laxmanpur Project PS
211503002,Balaramprasad,21150300907,AMANATAPUR PROJECT UPS
211503002,Balaramprasad,21150300951,Balaramprasad Girls HS
211503002,Balaramprasad,21150300972,N.C. BLIND & DEAF SCHOOL
211503002,Balaramprasad,21150301005,"ST. XAVIER""S  PUBIC SCHOOL"
211503002,Balaramprasad,21150301301,Pingua Nodal UPS
211503003,Bauligarh,21150301401,Arahat PS
211503003,Bauligarh,21150301402,ARAHAT GOVT. UPGRADED HIGH SCHOOL
211503003,Bauligarh,21150301403,Kusumpal Projct PS
211503003,Bauligarh,21150301501,Bauligarh PS
211503003,Bauligarh,21150301502,Bauligarh UPS
211503003,Bauligarh,21150301503,GOUDASAHI PROJECT PS
211503003,Bauligarh,21150301701,Juharpur PS
211503003,Bauligarh,21150301801,PURIKIA PUPS
211503003,Bauligarh,21150301901,SIMILICHHUIN PS
211503004,BHOGABERINI,21150302101,GOVT.UGHS BHOGABERINI
211503004,BHOGABERINI,21150302301,Kenduapali PUPS
211503004,BHOGABERINI,21150302401,Khamana PS
211503004,BHOGABERINI,21150302501,Narayanchandrapur PS
211503004,BHOGABERINI,21150302502,KUSAPANGI PROJECT PS
211503004,BHOGABERINI,21150302901,Paniola PS
211503009,Gotamara,21150303003,ALCHEMY ENGLISH MEDIUM SCHOOL
211503005,Bonda,21150303101,Banarpal SS
211503005,Bonda,21150303102,Bonda UPS
211503005,Bonda,21150303103,"Panchagarh Bijay Kumar HS, Banarpal"
211503009,Gotamara,21150303151,INDIRA GANDHI GIRLS HIGH SCHOOL
211503005,Bonda,21150303171,Dibyadarsan Sishu Mandir
211503009,Gotamara,21150303173,Saraswati Sishu Mandir
211503005,Bonda,21150303201,Chauridiha PS
211503005,Bonda,21150303301,Jhajiribahal PS
211503006,Budhapank,21150303401,Apartipur PS
211503006,Budhapank,21150303501,Bagachar Majhika PS
211503006,Budhapank,21150303602,BRUNDABANPUR P.P.S
211503006,Budhapank,21150303701,BADAPATANA PUPS
211503006,Budhapank,21150303702,Budhapank HS
211503006,Budhapank,21150303703,Budhapank UPS
211503006,Budhapank,21150303901,Pandarbharania Project UPS
211503006,Budhapank,21150304001,TANTULIHATA PUPS
211503007,Fulpada,21150304101,Fulapada PS
211503007,Fulpada,21150304102,Fulapada UPS
211503007,Fulpada,21150304103,"Panchayat HS, Fulpada"
211503007,Fulpada,21150304105,GUNABANDHA PROJECT PS
211503007,Fulpada,21150304106,GURIAMUNDA PPS
211503007,Fulpada,21150304107,"PRAJNAJAGRUTI SIKSHA NIKETAN, PHULAPADA"
211503007,Fulpada,21150304201,Giridhibasia PS
211503007,Fulpada,21150304301,Kalandapal UPS
211503007,Fulpada,21150304401,Kusuna PS
211503007,Fulpada,21150304501,Ramimunda PS
211503007,Fulpada,21150304601,Rankasingha PS
211503007,Fulpada,21150304701,Pattanaiksahi Project PS
211503007,Fulpada,21150304702,SANTARAPUR NUASAHI PROJ UPS
211503022,Santarapur,21150304703,SANTARAPUR PUPS
211503007,Fulpada,21150304801,Tilapanga Project PS
211503008,Garhsantri,21150304901,Maulabhanja PS
211503008,Garhsantri,21150304902,Nalachandrapur Project PS
211503008,Garhsantri,21150304903,Rameswar UPS
211503008,Garhsantri,21150305001,Bhagabatpur PS
211503008,Garhsantri,21150305201,GarhSantri Govt. UPS
211503008,Garhsantri,21150305202,Jamusahi PS
211503008,Garhsantri,21150305203,"Neheru HS, GarhSantri"
211503008,Garhsantri,21150305204,Pidhasahi Nodal UPS
211503009,Gotamara,21150305501,ACHALPUR PUPS
211503009,Gotamara,21150305801,Biswanathpur Project UPS
211503009,Gotamara,21150305802,Gobardhannanagar PS
211503009,Gotamara,21150305803,"Govt. HS, Gotamara"
211503009,Gotamara,21150305804,"Govt. UPS, Gotamara"
211503026,Banarpal,21150305805,"Panchagarh Somanath Singh Jayadev Junior Mahavidyalaya, Banarpal"
211503009,Gotamara,21150305806,"Delhi Public school, Banarpal"
211503009,Gotamara,21150305881,"BIBEKANANDA SIKSYA KENDRA, GOTAMARA"
211503010,Jarasingha,21150305901,Akrurabahal Project PS
211503010,Jarasingha,21150306001,Bedasar UPS
211503010,Jarasingha,21150306101,Benagadia HS
211503010,Jarasingha,21150306102,Benagadia UPS
211503010,Jarasingha,21150306201,KUMANDA JARASINGA GOVT. UPS
211503010,Jarasingha,21150306202,Kumanda Jarasinga HS
211503010,Jarasingha,21150306203,Purunasahi PS
211503010,Jarasingha,21150306204,SIMILISAHI P UPS
211503010,Jarasingha,21150306251,Jarasinga Girls HS
211503010,Jarasingha,21150306252,"SARASWATI SISHU VIDYA MANDIR, JARASINGHA"
211503010,Jarasingha,21150306301,Majhika PS
211503011,Kandasar,21150306401,DIVYAJIVAN HS
211503011,Kandasar,21150306402,Kandasar UPS
211503011,Kandasar,21150306403,KUMBHARSAHI P UPS
211503011,Kandasar,21150306474,"OMM VIDYA BHARATI RESIDENTIAL COLLEGE, KANDASAR"
211503011,Kandasar,21150306501,KANYABEDA P UPS
211503012,Kanjara,21150306601,Badahinsar Project UPS
211503012,Kanjara,21150306701,Banuasahi PS
211503012,Kanjara,21150306901,RAJABURISAHI PROJECT PS
211503012,Kanjara,21150307001,Kanjara GP HS
211503012,Kanjara,21150307002,Kanjara Nodal UPS
211503012,Kanjara,21150307003,Kanjara PS
211503012,Kanjara,21150307005,KANJARA MAHARSAHI PROJ. UPS
211503012,Kanjara,21150307101,Nakchanipal PS
211503013,Karadagadia,21150307201,KARADAGADIA P UPS
211503013,Karadagadia,21150307281,"ST. XAVIER PUBLIC SCHOOL, KARADAGADIA"
211503013,Karadagadia,21150307301,KUSASINGA P UPS
211503013,Karadagadia,21150307305,KUSASINGA MAHULABURISAHI PPS
211503016,Kumanda,21150307306,TALABURISAHI PS
211503013,Karadagadia,21150307401,Paratara Project UPS
211503013,Karadagadia,21150307451,Paratara HS
211503014,Kukudang,21150307501,EKAGHARIA P UPS
211503014,Kukudang,21150307581,"SARASWATI SISHU VIDYA MANDIR, EKAGHARIA"
211503014,Kukudang,21150307601,Harihar Kukudang HS
211503014,Kukudang,21150307602,Kukudang PS
211503014,Kukudang,21150307603,Kukudang UPS
211503014,Kukudang,21150307604,Tentulipasi PS
211503014,Kukudang,21150307701,Rajanipal PS
211503014,Kukudang,21150307801,Rankasingha PS
211503014,Kukudang,21150308001,Tentoi PS
211503014,Kukudang,21150308101,TENTOLOI ASHRAM SCHOOL
211503014,Kukudang,21150308152,Saint Lawrence
211503029,Girang,21150308201,GIRANGA P UPS
211503015,Kulad,21150308281,"ST. XAVIER HIGH SCHOOL, GIRANGA"
211503015,Kulad,21150308301,"Aluminium HS, Kulad"
211503015,Kulad,21150308302,Khambeswari PS
211503015,Kulad,21150308303,Kulad Govt. UPS
211503015,Kulad,21150308304,CPP MUNDA HUTTING PPS
211503015,Kulad,21150308305,SMELTER MUNDA HUTTING PUPS
211503016,Kumanda,21150308501,Alekhapatana PUPS
211503016,Kumanda,21150308502,Bhandubar PS
211503016,Kumanda,21150308503,Kumanda UPS
211503016,Kumanda,21150308506,"Kumanda Jarasingha Achalika Mahabidyalaya, Angul"
211503016,Kumanda,21150308551,"Odissha Brigade School, Kumanda"
211503016,Kumanda,21150308601,Ranigoda Project UPS
211503017,Kurudol,21150308801,Ghunchapal SS
211503017,Kurudol,21150309001,Karaberani PS
211503017,Kurudol,21150309101,"KURUDOL GPHS,TURANGA"
211503017,Kurudol,21150309102,Kurudol Nuasahi PS
211503017,Kurudol,21150309103,Kurudol UPS
211503027,Turanga,21150309181,"MAA SARASWATI SISHU MANDIR, KURUDOL"
211503017,Kurudol,21150309201,Nuapada PS
211503017,Kurudol,21150309401,Turanga Project UPS
211503017,Kurudol,21150309451,AMARVANI SCHOOL
211503017,Kurudol,21150309452,MAHARISHI VIDYA MANDIR
211503027,Turanga,21150309471,ODISHA BRIGADE SCHOOL
211503027,Turanga,21150309472,"ST. XAVIER""S SCHOOL"
211503018,Mahidharapur,21150309701,Mahidharpur Nodal UPS
211503018,Mahidharapur,21150309702,"Panchayat High School, Mahidharpur"
211503018,Mahidharapur,21150309703,SALAGAON  P UPS
211503018,Mahidharapur,21150309704,BARASAHI PROJECT PS
211503018,Mahidharapur,21150309705,"SARASWATI SISHU MANDIR,MAHIDHARPUR"
211503018,Mahidharapur,21150309801,SERENABEDA PROJECT UPS
211503019,Nuahata,21150309903,BIRABAHANPUR P.P.S
211503019,Nuahata,21150310001,Ganthigadia PS
211503019,Nuahata,21150310101,Joragadia SS
211503019,Nuahata,21150310102,JORAGADIA PROJECT UPS
211503019,Nuahata,21150310201,Narendrapur PS
211503019,Nuahata,21150310301,Balisahi PS
211503019,Nuahata,21150310302,NUAHATA GOVT. UGHS
211503019,Nuahata,21150310401,TALBAHALA PROJECT UPS
211503019,Nuahata,21150310403,TALBAHALA SS 
211503020,Sakasingha,21150310603,LEPROSY COLONY PROJECT PS
211503020,Sakasingha,21150310701,Jamunali PS
211503020,Sakasingha,21150310901,KHIRAKOLIPASI PROJECT PS
211503020,Sakasingha,21150311001,Kuio Jamunali UPS
211503020,Sakasingha,21150311002,Kuio PS
211503020,Sakasingha,21150311003,"Trishakti HS, Kuio Jamunali"
211503020,Sakasingha,21150311004,KUIO REHABILITATION PROJECT PS
211503020,Sakasingha,21150311301,Sakasingha UPS
211503020,Sakasingha,21150311351,Panchayat HS
211503020,Sakasingha,21150311352,LITTLE HEART PS
211503020,Sakasingha,21150311401,SUBARNAPUR P UPS
211503020,Sakasingha,21150311502,SULEIMAL PROJECT PS
211503021,Sankerjang,21150311801,Beherabhuin PS
211503021,Sankerjang,21150311901,Dabardhua PS
211503021,Sankerjang,21150312101,Gandibedha Nodal UPS
211503021,Sankerjang,21150312401,SANAKERJANG P UPS
211503021,Sankerjang,21150312402,GOLABANDHA MAHULBARISAHI PPS
211503021,Sankerjang,21150312403,"MALLIKESWAR HIGH SCHOOL,SANKERJANG"
211503022,Santarapur,21150312601,Amantapur UPS
211503022,Santarapur,21150312801,Dudhiabeda UPS
211503022,Santarapur,21150312901,Brajamohan HS
211503022,Santarapur,21150312902,BRAJAMOHAN NODAL UPS
211503022,Santarapur,21150313001,Gondibedha HS
211503022,Santarapur,21150313002,MARATIRA PROJECT UPS
211503022,Santarapur,21150313102,RAUTAL PROJECT PS
211503028,SANTRAPUR,21150313302,JARADA UPARASAHI PROJ. PS
211503022,Santarapur,21150313362,"SARASWATI SISHU MANDIR,GANDIBEDHA,MARATIRA"
211503023,Talamul,21150313802,DURGAPRASADPUR PROJECT PS
211503023,Talamul,21150313901,Talamul Govt. HS
211503023,Talamul,21150313902,Talamul PS
211503023,Talamul,21150314301,Talamul Patana UPS
211503023,Talamul,21150314302,CHANDANPUR PROJECT PS
211503023,Talamul,21150314501,Naupal PS
211503023,Talamul,21150314502,TALMUL SASAN NUASAHI PUPS
211503023,Talamul,21150314503,Talamul Sasan PS
211503023,Talamul,21150314504,Talamul Tanalasahi PS
211503023,Talamul,21150314551,"SARASWATI SISHU  MANDIR,TALMUL"
211503023,Talamul,21150314552,Anchalika Junior College
211503024,Tubey,21150314701,DERJANG P UPS
211503024,Tubey,21150314801,Jokub PS
211503024,Tubey,21150314901,Kulei PS
211503024,Tubey,21150315301,SRI SRI BM & NM HS
211503024,Tubey,21150315302,Dhipasahi PS
211503024,Tubey,21150315303,Fakir Charan UPS
211503024,Tubey,21150315304,Gothasahi PS
211503024,Tubey,21150315305,Sadaksahi PS
211503024,Tubey,21150315306,Tubey Project UPS
211503024,Tubey,21150315308,BRAJA MOHANSAHI PROJECT PS
211503025,Tulasipal,21150315601,Gadarkhai PS
211503025,Tulasipal,21150315701,Kankinali  PUPS
211503025,Tulasipal,21150315801,Languliabeda PS
211503025,Tulasipal,21150315802,"SARASWATI SISHUVIDYA MANDIR,LANGULIABEDA"
211503025,Tulasipal,21150316201,"Panchayat High School, Tulasipal"
211503025,Tulasipal,21150316202,Tulasipal UPS
211503025,Tulasipal,21150316203,GODISAHI PROJECT PS
211503015,Kulad,21150316502,"D.P.S., NALCO"
211503015,Kulad,21150316503,"S.V.M., NALCO"
211503015,Kulad,21150316504,"Nalconagar Regional College, Kulad"
211504001,Bagedia,21150400101,Bagdia HS
211504001,Bagedia,21150400103,Bagdia PS
211504001,Bagedia,21150400104,Banianati PS
211504001,Bagedia,21150400105,BAZARPADA P UPS
211504001,Bagedia,21150400106,Dulanali PS
211504001,Bagedia,21150400107,"SARASWATI SISHU BIDYA MANDIR, BAGDIA"
211504002,Bahalasahi,21150400302,GOVT. UGHS BAHALASAHI
211504002,Bahalasahi,21150400304,MAJHISAHI PROJECT PS
211504002,Bahalasahi,21150400601,Dahibar PS
211504002,Bahalasahi,21150400701,Gohirapasi PS
211504002,Bahalasahi,21150400801,GOLAGADIA PROEJCT UPS
211504002,Bahalasahi,21150400901,LANGULI PS
211504003,Balipata,21150401202,Balipata Nodal UPS
211504003,Balipata,21150401203,Panchayat HS
211504003,Balipata,21150401204,Rathasahi Project UPS
211504003,Balipata,21150401205,SARASWATI SHISHU BIDYA MANDIR
211504003,Balipata,21150401301,Chandrapur PS
211504003,Balipata,21150401502,Hatianali PS
211504003,Balipata,21150401601,KISINDA PUPS
211504003,Balipata,21150401701,Naupada PS
211504003,Balipata,21150401702,MATIGADIASAHI PROJECT PS
211504003,Balipata,21150401801,Palasabania PS
211504004,Barapada ,21150402002,"GOVT. UGHS, BARAPADA"
211504004,Barapada ,21150402003,"MAA RAMACHANDI BIDYAPITHA , BARAPADA"
211504004,Barapada ,21150402101,Chakundapal PS
211504004,Barapada ,21150402401,Gopiballavpur PS
211504004,Barapada ,21150402402,Gopiballavpur UPS
211504005,Barasahi,21150402501,Barasahi NUPS
211504005,Barasahi,21150402502,RANGAMATIA PROJECT PS
211504005,Barasahi,21150402702,Godarasahi PS
211504005,Barasahi,21150402801,Baneswar HS
211504005,Barasahi,21150402802,Khamar Nodal UPS
211504005,Barasahi,21150403001,Samalamaliha PS
211504006,Basantapur,21150403102,Basantpur Nodal UPS
211504006,Basantapur,21150403171,Radhamadhab HS
211504006,Basantapur,21150403202,DEUNRIAJHARAN P.P.S
211504006,Basantapur,21150403301,Ghuntulipasi NEW UPS
211504007,Brahmanabil,21150403401,Balinali PS
211504007,Brahmanabil,21150403402,Balinali UPS
211504007,Brahmanabil,21150403501,Bhagilakata SS
211504007,Brahmanabil,21150403801,Brahmanabil HS
211504007,Brahmanabil,21150403802,Brahmanabil Nodal UPS
211504007,Brahmanabil,21150403803,JambusahiN NUPS
211504007,Brahmanabil,21150403901,Hingulei UPS
211504007,Brahmanabil,21150403902,Karadabahal PS
211504007,Brahmanabil,21150404301,Takua UPS
211504008,Changudia,21150404501,BADABERENA P UPS
211504008,Changudia,21150404601,Changudia Nodal UPS
211504008,Changudia,21150404801,Kankurpal PS
211504008,Changudia,21150404901,Pitabalisahi PS
211504008,Changudia,21150404902,Santarabandha HS
211504008,Changudia,21150404903,Santarabandha PS
211504008,Changudia,21150404904,Santarabandha UPS
211504008,Changudia,21150404905,"MAHARISHI(JR)COLLEGE OF NATURAL LAW, SANTARABANDHA"
211504009,Chhendipada,21150405101,BLOCK COLONY PROJECT UPS
211504009,Chhendipada,21150405102,Chhendipada Boys PS
211504009,Chhendipada,21150405103,Chhendipada Girls PS
211504009,Chhendipada,21150405104,Chhendipada HS
211504009,Chhendipada,21150405105,CHHENDIPADA KUMBHARSAHI PUPS
211504009,Chhendipada,21150405171,Saraswati Sishu Mandir
211504009,Chhendipada,21150405172,Sri Aurobinda Integral Education Ce
211504009,Chhendipada,21150405173,KHANGURIA NPS
211504009,Chhendipada,21150405174,"ABLE PUBLIC SCHOOL, CHHENDIPADA"
211504009,Chhendipada,21150405201,Khuntanali PS
211504009,Chhendipada,21150405202,Saluikhaman Project PS
211504009,Chhendipada,21150405203,Sapoisahi PS
211504009,Chhendipada,21150405601,Mamuria UPS
211504009,Chhendipada,21150405602,Rugudisahi Project PS
211504009,Chhendipada,21150405603,BIMALBEDA PROJECT PS
211504010,Durgapur,21150405701,Durgapur Nodal UPS
211504010,Durgapur,21150405702,"Gram Panchayat HS, Durgapur"
211504010,Durgapur,21150405703,BANADURGAPADA PROJECT PS
211504010,Durgapur,21150405801,Durgapur Panasahi PS
211504010,Durgapur,21150405901,Tangirisahi Project UPS
211504010,Durgapur,21150406101,Jarapada PS
211504011,Jarapada,21150406102,Patitapaban HS
211504011,Jarapada,21150406151,Saraswati Sishu Mandir
211504011,Jarapada,21150406152,"PATITAPABAN JR. MAHAVIDYALAYA,JARAPADA,ANGUL"
211504011,Jarapada,21150406401,KUMURSINGH PS
211504016,Katada,21150406502,BHAGIRATHIPUR PROJECT UPS
211504012,Jerang Dehury Sahi,21150406701,GOVT. UGHS JERENG DEHURY SAHI
211504012,Jerang Dehury Sahi,21150406801,Laxmidharpur UPS
211504013,Kampasala,21150407001,Andharikata PS
211504013,Kampasala,21150407101,Haribereni Project PS
211504013,Kampasala,21150407201,Hariharpur PS
211504013,Kampasala,21150407301,Kainchhapada PS
211504013,Kampasala,21150407401,Kampasala HS
211504013,Kampasala,21150407402,Kampasala Nodal UPS
211504013,Kampasala,21150407501,Kendupasi PS
211504013,Kampasala,21150407601,Mandua Project UPS
211504013,Kampasala,21150407901,Salakhaman PS
211504014,Kanaloi,21150408001,Kanaloi HS
211504014,Kanaloi,21150408002,Kanaloi UPS
211504014,Kanaloi,21150408003,Rugudisahi PS
211504014,Kanaloi,21150408101,Karnapal PS
211504014,Kanaloi,21150408201,Marudhip Project UPS
211504015,Kankarei,21150408401,Bahalasahi PS
211504015,Kankarei,21150408402,RAIJHARAN G.P.H.S KANKARAI
211504015,Kankarei,21150408403,Kankarei UPS
211504015,Kankarei,21150408404,RAMAKRISHNA SISHU BIDYAMANDIR NISHA
211504015,Kankarei,21150408501,Pidhakhaman PS
211504016,Katada,21150408601,BADAMUL P UPS
211504016,Katada,21150408701,Bakala New UPS
211504016,Katada,21150409001,Kandhakorada PS
211504016,Katada,21150409101,Katada PS
211504016,Katada,21150409102,Pitabali UPS
211504016,Katada,21150409151,Gurundu Gopal HS
211504012,Jerang Dehury Sahi,21150409171,KHIRODBASINI KANYASHRAM
211504016,Katada,21150409205,PITACHARI PPS
211504017,Korada,21150409401,Jhintipal PS
211504017,Korada,21150409501,Astasambhu UPS
211504017,Korada,21150409601,Korada Tentulisahi PS
211504017,Korada,21150409602,Korada UPS
211504017,Korada,21150409651,Korada GP HS
211504017,Korada,21150409652,"SRI AUROBINDA INTIGRAL EDUCATION CENTRE MATRU MANGAL, KORADA"
211504017,Korada,21150409701,Putagadia SS
211504017,Korada,21150409702,Putagadia UPS
211504018,Kosala,21150409801,BAHIALI P UPS
211504018,Kosala,21150410001,Chakradharpur PS
211504018,Kosala,21150410101,Jalatap PS
211504018,Kosala,21150410202,KUDAPAL PPS
211504018,Kosala,21150410301,Kansanali Project UPS
211504018,Kosala,21150410303,Kosala HS
211504018,Kosala,21150410304,Kosala PS
211504018,Kosala,21150410305,Kumbharsahi PS
211504018,Kosala,21150410306,Similisahi PS
211504018,Kosala,21150410351,Kosala Girls HS
211504018,Kosala,21150410352,"Saraswati Sishu Mandir, Kosala"
211504018,Kosala,21150410353,"KOSALA MAHAVIDYALAYA, KOSALA"
211504018,Kosala,21150410501,Sandhapal PS
211504018,Kosala,21150410502,Sandhapal UPS
211504019,Kukurpeta,21150410701,Kasidiha PS
211504019,Kukurpeta,21150410801,KUKURPETA UCHA BIDYAPITHA
211504019,Kukurpeta,21150410802,Kukurpeta UPS
211504019,Kukurpeta,21150411101,Nuamauza PS
211504019,Kukurpeta,21150411201,PHULAJHARI PROJECT PS
211504020,Kushakila,21150411301,Dubanali PS
211504020,Kushakila,21150411302,Dubanali UPS
211504020,Kushakila,21150411401,Kushakila Harijansahi Project PS
211504020,Kushakila,21150411402,Kushakila PS
211504020,Kushakila,21150411403,Pantheswari HS
211504020,Kushakila,21150411404,Pantheswari UPS
211504020,Kushakila,21150411471,Nabajyoti HS
211504020,Kushakila,21150411472,Saraswati Sishuvidyamandir Kusakila
211504020,Kushakila,21150411601,Sana Kushakila PS
211504021,Machhakuta,21150411701,DHAURAKHAMAN PROJECT PS
211504021,Machhakuta,21150411801,Machhakuta UPS
211504021,Machhakuta,21150411802,MACHHAKUTA TALASAHI PROJ. PS
211504021,Machhakuta,21150411901,Machhakuta Jungle PS
211504021,Machhakuta,21150412001,Gobindapur PS
211504021,Machhakuta,21150412101,Podapada HS
211504021,Machhakuta,21150412102,Podapada PS
211504021,Machhakuta,21150412103,Podapada UPS
211504021,Machhakuta,21150412104,Bapujee College chhendipada
211504022,Natada,21150412301,Ambapal Natada HS
211504027,Paranga,21150412651,"DAV SAVITRI JINDAL HS, R.R. COLONY"
211504022,Natada,21150412801,KALAPATSAHI P UPS
211504022,Natada,21150412802,Natada PS
211504022,Natada,21150412803,BADAJHARAN PROJECT PS
211504022,Natada,21150412804,AMBAPAL NATADA NODAL UPS
211504022,Natada,21150412805,ABLE PUBLIC SCHOOL
211504022,Natada,21150412806,"RAMAKRISHNA SISHU BIDYA MANDIR, NATADA"
211504022,Natada,21150412901,Sanamahitala NUPS
211504023,Nisha,21150413001,Balichandrapur PS
211504023,Nisha,21150413101,Kaliakata Project UPS
211504023,Nisha,21150413301,Malibrahmani PS
211504023,Nisha,21150413401,NISHA GOVT. UGHS
211504023,Nisha,21150413405,PURIABAHALASAHI  P PS
211504023,Nisha,21150413406,SARASWATI SISHU VIDYA MANDIR
211504024,Nuagaon,21150413701,Bhaliasar PS
211504024,Nuagaon,21150413803,BHATAPAL NPS
211504024,Nuagaon,21150413901,Dangapal Project UPS
211504024,Nuagaon,21150414001,Jaripal PS
211504024,Nuagaon,21150414201,Binapani HS
211504024,Nuagaon,21150414202,Binapani UPS
